gene_row_idx,gene_identifier,degree,degree_bin
17929,375748,41,2
17930,375757,106,5
17931,375759,11,1
17932,375775,72,4
17933,375790,263,8
17934,375791,435,9
17935,376132,34,2
17936,376267,101,5
17937,376497,186,7
17938,376940,57,3
17939,377007,27,2
17940,377047,10,1
17941,377630,111,5
17942,377677,58,3
17943,377841,36,2
17944,378108,86,4
17945,378708,146,6
17946,378807,99,5
17947,378884,96,5
17948,378925,83,4
17949,378948,22,1
17950,378949,10,1
17951,378950,8,1
17952,378951,18,1
17953,386617,59,3
17954,386618,8,1
17955,386653,8,1
17956,386672,146,6
17957,386674,8,1
17958,386675,435,9
17959,386676,335,9
17960,386677,163,7
17961,386678,44,2
17962,386679,30,2
17963,386680,217,8
17964,386681,318,8
17965,386682,565,9
17966,386683,30,2
17967,386684,42,2
17968,386685,8,1
17969,386724,237,8
17970,386746,13,1
17971,387032,51,3
17972,387082,176,7
17973,387103,54,3
17974,387104,9,1
17975,387119,67,3
17976,387129,72,4
17977,387263,34,2
17978,387264,16,1
17979,387266,9,1
17980,387267,5,1
17981,387273,11,1
17982,387332,7,1
17983,387338,72,4
17984,387357,63,3
17985,387496,30,2
17986,387509,128,6
17987,387521,75,4
17988,387522,65,3
17989,387597,36,2
17990,387601,22,1
17991,387638,1,0
17992,387640,14,1
17993,387680,55,3
17994,387694,3,0
17995,387695,42,2
17996,387700,73,4
17997,387707,16,1
17998,387712,65,3
17999,387715,14,1
18000,387718,5,1
18001,387733,17,1
18002,387748,25,1
18003,387755,111,5
18004,387758,7,1
18005,387763,452,9
18006,387775,22,1
18007,387778,29,2
18008,387787,48,2
18009,387804,12,1
18010,387836,21,1
18011,387837,54,3
18012,387849,57,3
18013,387856,44,2
18014,387882,65,3
18015,387885,19,1
18016,387890,10,1
18017,387893,176,7
18018,387911,16,1
18019,387914,28,2
18020,387921,36,2
18021,387923,50,3
18022,387990,87,4
18023,388015,4,1
18024,388021,8,1
18025,388115,31,2
18026,388121,59,3
18027,388125,44,2
18028,388135,58,3
18029,388199,0,0
18030,388228,88,4
18031,388272,32,2
18032,388276,0,0
18033,388282,0,0
18034,388284,35,2
18035,388289,0,0
18036,388323,27,2
18037,388324,111,5
18038,388325,39,2
18039,388327,7,1
18040,388333,15,1
18041,388335,57,3
18042,388336,68,3
18043,388341,110,5
18044,388364,4,1
18045,388372,14,1
18046,388381,4,1
18047,388389,70,4
18048,388394,37,2
18049,388403,112,5
18050,388407,2,0
18051,388419,81,4
18052,388436,0,0
18053,388439,0,0
18054,388468,6,1
18055,388512,21,1
18056,388523,2,0
18057,388531,59,3
18058,388533,20,1
18059,388536,35,2
18060,388551,54,3
18061,388552,311,8
18062,388553,9,1
18063,388555,3,0
18064,388558,47,2
18065,388559,0,0
18066,388561,26,1
18067,388564,126,6
18068,388566,109,5
18069,388567,14,1
18070,388569,30,2
18071,388581,73,4
18072,388585,257,8
18073,388588,28,2
18074,388591,139,6
18075,388595,17,1
18076,388610,76,4
18077,388611,18,1
18078,388630,41,2
18079,388633,48,2
18080,388646,45,2
18081,388649,3,0
18082,388650,486,9
18083,388662,93,5
18084,388667,2,0
18085,388677,561,9
18086,388695,44,2
18087,388697,174,7
18088,388698,256,8
18089,388701,6,1
18090,388722,18,1
18091,388730,31,2
18092,388743,28,2
18093,388753,115,5
18094,388759,0,0
18095,388780,1,0
18096,388795,9,1
18097,388799,30,2
18098,388813,1,0
18099,388818,61,3
18100,388820,1,0
18101,388849,50,3
18102,388886,60,3
18103,388931,13,1
18104,388939,21,1
18105,388946,1,0
18106,388951,44,2
18107,388960,18,1
18108,388962,59,3
18109,388963,25,1
18110,388969,10,1
18111,389015,84,4
18112,389036,1,0
18113,389058,43,2
18114,389072,68,3
18115,389073,12,1
18116,389075,10,1
18117,389084,162,7
18118,389090,39,2
18119,389114,185,7
18120,389118,23,1
18121,389119,44,2
18122,389123,32,2
18123,389124,27,2
18124,389125,26,1
18125,389136,58,3
18126,389151,10,1
18127,389152,3,0
18128,389158,9,1
18129,389161,10,1
18130,389170,12,1
18131,389177,42,2
18132,389197,0,0
18133,389199,3,0
18134,389203,58,3
18135,389206,21,1
18136,389207,64,3
18137,389208,12,1
18138,389257,19,1
18139,389289,24,1
18140,389320,7,1
18141,389333,7,1
18142,389336,29,2
18143,389337,75,4
18144,389362,34,2
18145,389376,16,1
18146,389383,11,1
18147,389384,0,0
18148,389396,8,1
18149,389400,25,1
18150,389405,0,0
18151,389421,126,6
18152,389422,0,0
18153,389432,174,7
18154,389434,40,2
18155,389493,29,2
18156,389524,25,1
18157,389541,119,6
18158,389549,71,4
18159,389558,18,1
18160,389602,0,0
18161,389610,20,1
18162,389643,36,2
18163,389649,0,0
18164,389658,17,1
18165,389668,19,1
18166,389676,0,0
18167,389677,22,1
18168,389690,24,1
18169,389692,69,3
18170,389730,13,1
18171,389761,7,1
18172,389762,7,1
18173,389763,22,1
18174,389766,24,1
18175,389792,40,2
18176,389799,18,1
18177,389812,11,1
18178,389813,0,0
18179,389816,35,2
18180,389827,44,2
18181,389831,0,0
18182,389840,69,3
18183,389852,11,1
18184,389856,49,2
18185,389860,7,1
18186,389874,12,1
18187,389895,1,0
18188,389898,37,2
18189,389903,2,0
18190,389908,0,0
18191,389941,126,6
18192,390010,137,6
18193,390036,18,1
18194,390037,14,1
18195,390038,22,1
18196,390054,62,3
18197,390058,18,1
18198,390059,70,4
18199,390061,20,1
18200,390063,42,2
18201,390064,40,2
18202,390066,33,2
18203,390067,162,7
18204,390072,64,3
18205,390075,18,1
18206,390077,14,1
18207,390078,34,2
18208,390079,36,2
18209,390081,14,1
18210,390083,16,1
18211,390084,23,1
18212,390093,148,6
18213,390110,4,1
18214,390113,30,2
18215,390142,21,1
18216,390144,19,1
18217,390148,65,3
18218,390151,15,1
18219,390152,15,1
18220,390154,64,3
18221,390155,24,1
18222,390157,15,1
18223,390162,53,3
18224,390167,15,1
18225,390168,43,2
18226,390174,14,1
18227,390181,15,1
18228,390190,27,2
18229,390191,17,1
18230,390195,25,1
18231,390197,23,1
18232,390199,14,1
18233,390201,19,1
18234,390205,42,2
18235,390212,54,3
18236,390231,2,0
18237,390243,25,1
18238,390245,41,2
18239,390259,293,8
18240,390260,36,2
18241,390261,34,2
18242,390264,16,1
18243,390265,18,1
18244,390271,19,1
18245,390275,31,2
18246,390321,32,2
18247,390323,10,1
18248,390326,10,1
18249,390327,18,1
18250,390429,129,6
18251,390431,63,3
18252,390433,19,1
18253,390436,15,1
18254,390437,124,6
18255,390439,14,1
18256,390442,24,1
18257,390443,50,3
18258,390445,21,1
18259,390502,15,1
18260,390538,18,1
18261,390594,13,1
18262,390595,23,1
18263,390598,55,3
18264,390616,80,4
18265,390637,36,2
18266,390648,22,1
18267,390649,20,1
18268,390664,19,1
18269,390667,0,0
18270,390748,11,1
18271,390760,0,0
18272,390790,5,1
18273,390792,7,1
18274,390874,21,1
18275,390877,2,0
18276,390882,16,1
18277,390883,20,1
18278,390892,16,1
18279,390916,61,3
18280,390927,135,6
18281,390928,17,1
18282,390937,0,0
18283,390940,43,2
18284,390980,76,4
18285,390992,38,2
18286,390999,15,1
18287,391002,12,1
18288,391003,0,0
18289,391004,14,1
18290,391013,22,1
18291,391059,26,1
18292,391104,107,5
18293,391107,48,2
18294,391109,14,1
18295,391112,54,3
18296,391114,14,1
18297,391123,18,1
18298,391189,16,1
18299,391190,14,1
18300,391191,14,1
18301,391192,19,1
18302,391194,14,1
18303,391195,14,1
18304,391196,15,1
18305,391211,28,2
18306,391230,0,0
18307,391253,17,1
18308,391322,1,0
18309,391356,10,1
18310,391365,15,1
18311,391475,2,0
18312,391712,20,1
18313,391723,30,2
18314,392138,30,2
18315,392188,17,1
18316,392197,23,1
18317,392255,84,4
18318,392275,0,0
18319,392307,12,1
18320,392309,30,2
18321,392376,38,2
18322,392390,118,6
18323,392391,24,1
18324,392392,28,2
18325,392399,6,1
18326,392465,2,0
18327,392490,0,0
18328,392509,25,1
18329,392617,62,3
18330,392636,53,3
18331,392843,0,0
18332,392862,72,4
18333,393046,21,1
18334,394263,29,2
18335,399473,919,9
18336,399474,132,6
18337,399512,48,2
18338,399664,101,5
18339,399665,108,5
18340,399671,24,1
18341,399687,139,6
18342,399693,10,1
18343,399694,94,5
18344,399697,21,1
18345,399726,0,0
18346,399814,13,1
18347,399818,20,1
18348,399823,6,1
18349,399832,0,0
18350,399884,0,0
18351,399888,28,2
18352,399909,80,4
18353,399939,0,0
18354,399947,32,2
18355,399948,0,0
18356,399949,15,1
18357,399967,10,1
18358,399968,14,1
18359,399979,124,6
18360,400073,72,4
18361,400120,57,3
18362,400165,0,0
18363,400224,4,1
18364,400258,31,2
18365,400359,0,0
18366,400360,0,0
18367,400410,56,3
18368,400451,52,3
18369,400499,30,2
18370,400506,9,1
18371,400566,63,3
18372,400569,208,8
18373,400581,0,0
18374,400591,2,0
18375,400629,25,1
18376,400658,2,0
18377,400668,24,1
18378,400673,29,2
18379,400682,0,0
18380,400713,30,2
18381,400720,82,4
18382,400735,12,1
18383,400736,0,0
18384,400745,28,2
18385,400746,51,3
18386,400757,42,2
18387,400793,52,3
18388,400797,1,0
18389,400818,15,1
18390,400823,8,1
18391,400830,23,1
18392,400831,2,0
18393,400863,0,0
18394,400891,0,0
18395,400916,186,7
18396,400930,0,0
18397,400935,196,7
18398,400950,120,6
18399,400954,50,3
18400,400961,80,4
18401,400966,27,2
18402,400986,5,1
18403,401024,39,2
18404,401027,4,1
18405,401036,28,2
18406,401040,0,0
18407,401052,0,0
18408,401067,31,2
18409,401089,9,1
18410,401097,13,1
18411,401115,107,5
18412,401124,20,1
18413,401137,6,1
18414,401138,22,1
18415,401145,66,3
18416,401152,75,4
18417,401190,32,2
18418,401207,35,2
18419,401236,20,1
18420,401250,10,1
18421,401251,3,0
18422,401258,11,1
18423,401262,19,1
18424,401265,36,2
18425,401285,14,1
18426,401335,0,0
18427,401387,17,1
18428,401388,0,0
18429,401399,34,2
18430,401400,0,0
18431,401409,19,1
18432,401427,29,2
18433,401447,19,1
18434,401466,86,4
18435,401474,24,1
18436,401494,29,2
18437,401498,12,1
18438,401505,53,3
18439,401535,0,0
18440,401541,101,5
18441,401546,29,2
18442,401548,76,4
18443,401551,16,1
18444,401562,12,1
18445,401563,0,0
18446,401565,24,1
18447,401612,91,4
18448,401647,37,2
18449,401665,38,2
18450,401666,32,2
18451,401667,52,3
18452,401720,18,1
18453,401934,3,0
18454,401944,18,1
18455,401992,46,2
18456,401993,14,1
18457,401994,13,1
18458,402036,0,0
18459,402055,69,3
18460,402096,0,0
18461,402117,41,2
18462,402135,16,1
18463,402160,18,1
18464,402269,0,0
18465,402317,14,1
18466,402381,54,3
18467,402415,238,8
18468,402569,39,2
18469,402573,31,2
18470,402635,1,0
18471,402665,142,6
18472,402682,281,8
18473,402778,34,2
18474,403239,73,4
18475,403244,16,1
18476,403253,16,1
18477,403257,13,1
18478,403273,15,1
18479,403274,11,1
18480,403277,11,1
18481,403278,11,1
18482,403282,18,1
18483,403284,10,1
18484,403312,0,0
18485,403313,61,3
18486,403314,19,1
18487,403339,16,1
18488,403341,57,3
18489,404037,14,1
18490,404093,65,3
18491,404203,27,2
18492,404217,35,2
18493,404220,14,1
18494,404281,15,1
18495,404550,21,1
18496,404552,15,1
18497,404636,12,1
18498,404672,176,7
18499,404734,76,4
18500,404785,2,0
18501,405753,44,2
18502,405754,10,1
18503,407738,46,2
18504,407977,6,1
18505,408029,6,1
18506,408050,95,5
18507,408186,15,1
18508,408187,23,1
18509,408263,104,5
18510,414059,19,1
18511,414060,19,1
18512,414061,6,1
18513,414062,77,4
18514,414149,10,1
18515,414152,12,1
18516,414157,59,3
18517,414189,15,1
18518,414236,7,1
18519,414301,89,4
18520,414312,0,0
18521,414318,6,1
18522,414325,57,3
18523,414328,68,3
18524,414332,0,0
18525,414899,6,1
18526,414918,21,1
18527,414919,4,1
18528,415116,132,6
18529,415117,67,3
18530,425054,7,1
18531,431704,19,1
18532,431705,29,2
18533,431707,176,7
18534,439915,41,2
18535,439921,94,5
18536,439996,18,1
18537,440021,18,1
18538,440023,71,4
18539,440026,87,4
18540,440044,103,5
18541,440047,0,0
18542,440050,9,1
18543,440051,8,1
18544,440068,30,2
18545,440073,37,2
18546,440077,6,1
18547,440087,26,1
18548,440093,68,3
18549,440097,25,1
18550,440107,25,1
18551,440138,57,3
18552,440145,66,3
18553,440153,11,1
18554,440163,7,1
18555,440193,96,5
18556,440243,0,0
18557,440270,48,2
18558,440275,252,8
18559,440279,29,2
18560,440292,0,0
18561,440295,6,1
18562,440330,0,0
18563,440335,16,1
18564,440345,0,0
18565,440348,15,1
18566,440387,198,7
18567,440400,60,3
18568,440414,0,0
18569,440435,50,3
18570,440498,41,2
18571,440503,155,7
18572,440515,23,1
18573,440533,3,0
18574,440560,13,1
18575,440561,12,1
18576,440563,4,1
18577,440567,0,0
18578,440574,65,3
18579,440585,27,2
18580,440590,28,2
18581,440603,12,1
18582,440689,56,3
18583,440695,10,1
18584,440699,30,2
18585,440712,15,1
18586,440730,52,3
18587,440738,170,7
18588,440804,1,0
18589,440822,15,1
18590,440829,59,3
18591,440836,37,2
18592,440854,11,1
18593,440918,0,0
18594,440955,0,0
18595,440956,26,1
18596,440957,5,1
18597,440981,0,0
18598,441024,95,5
18599,441027,76,4
18600,441054,25,1
18601,441061,29,2
18602,441098,0,0
18603,441150,50,3
18604,441151,45,2
18605,441155,2,0
18606,441161,36,2
18607,441168,70,4
18608,441234,13,1
18609,441239,0,0
18610,441250,15,1
18611,441272,33,2
18612,441273,16,1
18613,441282,30,2
18614,441294,2,0
18615,441308,14,1
18616,441347,0,0
18617,441376,4,1
18618,441381,15,1
18619,441425,0,0
18620,441430,2,0
18621,441452,11,1
18622,441457,2,0
18623,441459,17,1
18624,441476,16,1
18625,441478,92,5
18626,441490,0,0
18627,441509,62,3
18628,441518,34,2
18629,441519,6,1
18630,441520,1,0
18631,441521,10,1
18632,441525,12,1
18633,441531,96,5
18634,441549,9,1
18635,441581,0,0
18636,441608,34,2
18637,441631,33,2
18638,441639,23,1
18639,441669,98,5
18640,441670,29,2
18641,441864,15,1
18642,441869,23,1
18643,441871,12,1
18644,441873,12,1
18645,441911,26,1
18646,441925,49,2
18647,441932,11,1
18648,441933,16,1
18649,442038,7,1
18650,442117,23,1
18651,442184,16,1
18652,442186,15,1
18653,442191,20,1
18654,442194,22,1
18655,442213,26,1
18656,442247,14,1
18657,442319,41,2
18658,442361,50,3
18659,442425,6,1
18660,442444,4,1
18661,442590,10,1
18662,442695,0,0
18663,442721,70,4
18664,442862,0,0
18665,442867,18,1
18666,442868,15,1
18667,444882,8,1
18668,445328,19,1
18669,445329,47,2
18670,445347,2,0
18671,445372,58,3
18672,445571,15,1
18673,445577,7,1
18674,445582,19,1
18675,445815,18,1
18676,448831,2,0
18677,448834,87,4
18678,448835,9,1
18679,449519,0,0
18680,449523,0,0
18681,474170,14,1
18682,474343,30,2
18683,474344,73,4
18684,474354,28,2
18685,474381,28,2
18686,474382,81,4
18687,474383,10,1
18688,474384,11,1
18689,492307,18,1
18690,492311,389,9
18691,493753,70,4
18692,493829,79,4
18693,493856,62,3
18694,493860,16,1
18695,493861,64,3
18696,493869,24,1
18697,493901,29,2
18698,493911,63,3
18699,494115,60,3
18700,494118,0,0
18701,494119,1,0
18702,494143,49,2
18703,494188,11,1
18704,494197,0,0
18705,494470,88,4
18706,494513,41,2
18707,494514,19,1
18708,494551,70,4
18709,497189,10,1
18710,497190,23,1
18711,497661,22,1
18712,503497,8,1
18713,503542,32,2
18714,503582,1,0
18715,503614,20,1
18716,503618,19,1
18717,503834,1,0
18718,503835,4,1
18719,503841,23,1
18720,504180,18,1
18721,504189,27,2
18722,504190,15,1
18723,504191,42,2
18724,541465,0,0
18725,541466,3,0
18726,541468,68,3
18727,541565,35,2
18728,541578,23,1
18729,542767,2,0
18730,548313,13,1
18731,548593,169,7
18732,548596,86,4
18733,548644,33,2
18734,548645,71,4
18735,550631,68,3
18736,552889,14,1
18737,552891,0,0
18738,552900,36,2
18739,553115,134,6
18740,553128,0,0
18741,553158,2,0
18742,554223,0,0
18743,554235,747,9
18744,554251,6,1
18745,554282,3,0
18746,554313,492,9
18747,574016,0,0
18748,574028,2,0
18749,574037,0,0
18750,574414,12,1
18751,574431,1,0
18752,574537,7,1
18753,594855,51,3
18754,594857,104,5
18755,606495,19,1
18756,613209,11,1
18757,613210,10,1
18758,613211,11,1
18759,613212,19,1
18760,613227,10,1
18761,619189,61,3
18762,619208,58,3
18763,619279,57,3
18764,619373,23,1
18765,619431,0,0
18766,641314,0,0
18767,641339,22,1
18768,641371,61,3
18769,641372,42,2
18770,641455,14,1
18771,641589,0,0
18772,641649,53,3
18773,641654,48,2
18774,641700,109,5
18775,642249,0,0
18776,642273,77,4
18777,642326,0,0
18778,642441,0,0
18779,642446,0,0
18780,642475,47,2
18781,642515,0,0
18782,642517,19,1
18783,642574,0,0
18784,642587,2,0
18785,642597,10,1
18786,642612,4,1
18787,642620,0,0
18788,642623,12,1
18789,642636,69,3
18790,642643,0,0
18791,642658,136,6
18792,642730,0,0
18793,642778,11,1
18794,642799,12,1
18795,642843,0,0
18796,642891,1,0
18797,642938,12,1
18798,642968,40,2
18799,642987,14,1
18800,643008,33,2
18801,643037,0,0
18802,643155,57,3
18803,643161,0,0
18804,643226,82,4
18805,643236,16,1
18806,643246,37,2
18807,643311,9,1
18808,643314,60,3
18809,643338,165,7
18810,643355,2,0
18811,643365,0,0
18812,643376,18,1
18813,643382,12,1
18814,643394,25,1
18815,643414,25,1
18816,643418,27,2
18817,643479,0,0
18818,643520,0,0
18819,643596,14,1
18820,643641,76,4
18821,643664,0,0
18822,643669,14,1
18823,643677,30,2
18824,643680,0,0
18825,643699,14,1
18826,643707,12,1
18827,643802,1,0
18828,643803,108,5
18829,643812,35,2
18830,643834,37,2
18831,643836,64,3
18832,643847,34,2
18833,643853,17,1
18834,643854,7,1
18835,643866,50,3
18836,643904,35,2
18837,643905,0,0
18838,643911,0,0
18839,643936,0,0
18840,643965,56,3
18841,643988,30,2
18842,644019,15,1
18843,644041,15,1
18844,644054,0,0
18845,644058,0,0
18846,644070,0,0
18847,644096,64,3
18848,644100,4,1
18849,644139,17,1
18850,644150,90,4
18851,644168,35,2
18852,644186,53,3
18853,644215,0,0
18854,644249,0,0
18855,644257,0,0
18856,644277,0,0
18857,644353,65,3
18858,644378,17,1
18859,644414,15,1
18860,644504,0,0
18861,644524,0,0
18862,644538,38,2
18863,644591,7,1
18864,644672,5,1
18865,644717,0,0
18866,644809,0,0
18867,644815,49,2
18868,644844,20,1
18869,644890,14,1
18870,644943,154,7
18871,644974,14,1
18872,644994,1,0
18873,645027,10,1
18874,645037,5,1
18875,645051,0,0
18876,645073,5,1
18877,645100,0,0
18878,645104,12,1
18879,645121,39,2
18880,645142,6,1
18881,645177,0,0
18882,645191,5,1
18883,645202,1,0
18884,645262,0,0
18885,645263,0,0
18886,645359,0,0
18887,645369,64,3
18888,645382,0,0
18889,645402,9,1
18890,645414,12,1
18891,645425,12,1
18892,645426,0,0
18893,645432,16,1
18894,645745,18,1
18895,645811,25,1
18896,645832,8,1
18897,645836,17,1
18898,645840,25,1
18899,645843,1,0
18900,645864,6,1
18901,645922,1,0
18902,645961,8,1
18903,645974,22,1
18904,645984,0,0
18905,646000,0,0
18906,646014,0,0
18907,646019,9,1
18908,646174,29,2
18909,646262,0,0
18910,646424,41,2
18911,646450,15,1
18912,646457,8,1
18913,646480,42,2
18914,646486,28,2
18915,646498,29,2
18916,646588,0,0
18917,646603,10,1
18918,646625,27,2
18919,646627,14,1
18920,646643,25,1
18921,646658,73,4
18922,646670,0,0
18923,646730,0,0
18924,646754,2,0
18925,646767,0,0
18926,646799,2,0
18927,646817,25,1
18928,646836,0,0
18929,646851,16,1
18930,646862,1,0
18931,646865,1,0
18932,646892,22,1
18933,646915,0,0
18934,646951,0,0
18935,646960,22,1
18936,646962,32,2
18937,647020,0,0
18938,647024,55,3
18939,647042,4,1
18940,647060,10,1
18941,647087,48,2
18942,647135,22,1
18943,647174,25,1
18944,647219,0,0
18945,647286,8,1
18946,647309,30,2
18947,647310,7,1
18948,647589,14,1
18949,648044,0,0
18950,648791,35,2
18951,649201,0,0
18952,649238,0,0
18953,649330,1,0
18954,649783,0,0
18955,649935,0,0
18956,650293,1,0
18957,651746,6,1
18958,651959,0,0
18959,652764,0,0
18960,652968,19,1
18961,652991,24,1
18962,653067,9,1
18963,653073,2,0
18964,653082,6,1
18965,653121,139,6
18966,653125,2,0
18967,653140,47,2
18968,653145,59,3
18969,653149,10,1
18970,653192,1,0
18971,653203,0,0
18972,653220,10,1
18973,653240,70,4
18974,653247,8,1
18975,653269,11,1
18976,653275,22,1
18977,653282,7,1
18978,653308,21,1
18979,653319,58,3
18980,653333,12,1
18981,653361,222,8
18982,653380,0,0
18983,653404,23,1
18984,653423,8,1
18985,653427,2,0
18986,653437,42,2
18987,653464,99,5
18988,653486,1,0
18989,653489,20,1
18990,653499,58,3
18991,653505,7,1
18992,653509,43,2
18993,653519,75,4
18994,653541,0,0
18995,653550,14,1
18996,653567,5,1
18997,653583,36,2
18998,653598,7,1
18999,653602,0,0
19000,653604,262,8
19001,653606,13,1
19002,653619,12,1
19003,653641,1,0
19004,653643,1,0
19005,653656,11,1
19006,653657,11,1
19007,653659,2,0
19008,653689,37,2
19009,653720,2,0
19010,653781,13,1
19011,653784,82,4
19012,653808,27,2
19013,653820,8,1
19014,653857,50,3
19015,654231,40,2
19016,654254,17,1
19017,654346,21,1
19018,654348,2,0
19019,654364,196,7
19020,654377,0,0
19021,654429,38,2
19022,654463,22,1
19023,654483,55,3
19024,654502,6,1
19025,654790,32,2
19026,692094,3,0
19027,692312,14,1
19028,723790,107,5
19029,723961,21,1
19030,724066,0,0
19031,727684,0,0
19032,727800,44,2
19033,727830,12,1
19034,727832,1,0
19035,727837,15,1
19036,727851,34,2
19037,727857,25,1
19038,727866,19,1
19039,727897,59,3
19040,727905,7,1
19041,727910,15,1
19042,727936,20,1
19043,727940,3,0
19044,727957,104,5
19045,727961,0,0
19046,728013,2,0
19047,728026,1,0
19048,728036,3,0
19049,728042,6,1
19050,728047,0,0
19051,728049,7,1
19052,728062,6,1
19053,728072,4,1
19054,728075,6,1
19055,728082,5,1
19056,728090,3,0
19057,728096,4,1
19058,728100,0,0
19059,728113,39,2
19060,728116,10,1
19061,728118,4,1
19062,728137,35,2
19063,728194,14,1
19064,728215,14,1
19065,728224,70,4
19066,728229,0,0
19067,728239,25,1
19068,728255,5,1
19069,728262,4,1
19070,728269,9,1
19071,728276,11,1
19072,728279,19,1
19073,728294,90,4
19074,728299,17,1
19075,728318,15,1
19076,728340,67,3
19077,728343,49,2
19078,728358,78,4
19079,728361,5,1
19080,728369,0,0
19081,728373,0,0
19082,728375,0,0
19083,728378,53,3
19084,728379,0,0
19085,728386,17,1
19086,728392,15,1
19087,728393,0,0
19088,728395,33,2
19089,728400,0,0
19090,728403,35,2
19091,728405,10,1
19092,728419,0,0
19093,728441,65,3
19094,728458,50,3
19095,728464,22,1
19096,728485,0,0
19097,728489,41,2
19098,728492,29,2
19099,728498,5,1
19100,728568,51,3
19101,728577,15,1
19102,728588,0,0
19103,728591,17,1
19104,728597,3,0
19105,728621,18,1
19106,728635,2,0
19107,728637,73,4
19108,728642,105,5
19109,728656,22,1
19110,728661,128,6
19111,728689,76,4
19112,728695,18,1
19113,728712,8,1
19114,728715,0,0
19115,728734,2,0
19116,728741,4,1
19117,728747,4,1
19118,728763,0,0
19119,728780,9,1
19120,728819,1,0
19121,728833,7,1
19122,728841,3,0
19123,728858,42,2
19124,728888,0,0
19125,728911,2,0
19126,728927,17,1
19127,728929,8,1
19128,728945,6,1
19129,728955,0,0
19130,728957,3,0
19131,729020,34,2
19132,729025,17,1
19133,729059,27,2
19134,729085,33,2
19135,729092,16,1
19136,729159,0,0
19137,729201,5,1
19138,729220,4,1
19139,729230,454,9
19140,729233,0,0
19141,729238,112,5
19142,729240,0,0
19143,729246,0,0
19144,729250,0,0
19145,729254,0,0
19146,729262,7,1
19147,729264,4,1
19148,729268,0,0
19149,729288,14,1
19150,729330,18,1
19151,729353,0,0
19152,729355,7,1
19153,729359,87,4
19154,729384,0,0
19155,729396,2,0
19156,729408,8,1
19157,729420,4,1
19158,729422,3,0
19159,729428,4,1
19160,729431,3,0
19161,729438,2,0
19162,729440,20,1
19163,729442,3,0
19164,729447,3,0
19165,729458,0,0
19166,729461,0,0
19167,729468,0,0
19168,729475,39,2
19169,729515,31,2
19170,729528,0,0
19171,729533,61,3
19172,729540,41,2
19173,729545,0,0
19174,729574,0,0
19175,729587,0,0
19176,729597,10,1
19177,729627,50,3
19178,729648,6,1
19179,729665,73,4
19180,729696,0,0
19181,729722,0,0
19182,729747,2,0
19183,729756,6,1
19184,729759,14,1
19185,729767,6,1
19186,729800,0,0
19187,729830,11,1
19188,729852,0,0
19189,729857,20,1
19190,729873,70,4
19191,729877,10,1
19192,729920,48,2
19193,729956,106,5
19194,729967,71,4
19195,729974,2,0
19196,729991,58,3
19197,729993,51,3
19198,730005,0,0
19199,730051,3,0
19200,730087,6,1
19201,730094,57,3
19202,730112,26,1
19203,730130,84,4
19204,730159,2,0
19205,730183,0,0
19206,730249,86,4
19207,730262,6,1
19208,730268,0,0
19209,730291,15,1
19210,730394,14,1
19211,730755,16,1
19212,731220,39,2
19213,731467,0,0
19214,731631,0,0
19215,731996,0,0
19216,732265,0,0
19217,751071,8,1
19218,752014,31,2
19219,767558,4,1
19220,768206,13,1
19221,768211,34,2
19222,768239,81,4
19223,780776,25,1
19224,780789,0,0
19225,790955,146,6
19226,790969,0,0
19227,100008586,2,0
19228,100033411,0,0
19229,100037417,26,1
19230,100049579,0,0
19231,100049587,25,1
19232,100101267,91,4
19233,100101467,73,4
19234,100101629,1,0
19235,100113407,62,3
19236,100125288,60,3
19237,100127206,0,0
19238,100127889,6,1
19239,100127971,0,0
19240,100127983,123,6
19241,100127991,0,0
19242,100128001,0,0
19243,100128071,18,1
19244,100128088,0,0
19245,100128107,0,0
19246,100128108,0,0
19247,100128124,0,0
19248,100128160,0,0
19249,100128170,0,0
19250,100128184,0,0
19251,100128198,0,0
19252,100128265,0,0
19253,100128274,17,1
19254,100128320,0,0
19255,100128327,35,2
19256,100128348,0,0
19257,100128402,0,0
19258,100128429,0,0
19259,100128430,0,0
19260,100128437,0,0
19261,100128496,0,0
19262,100128498,0,0
19263,100128517,0,0
19264,100128529,0,0
19265,100128551,0,0
19266,100128553,10,1
19267,100128569,14,1
19268,100128571,0,0
19269,100128591,0,0
19270,100128651,0,0
19271,100128668,0,0
19272,100128691,0,0
19273,100128697,0,0
19274,100128731,85,4
19275,100128795,0,0
19276,100128824,0,0
19277,100128851,0,0
19278,100128905,0,0
19279,100128927,29,2
19280,100128950,0,0
19281,100129042,0,0
19282,100129069,0,0
19283,100129083,0,0
19284,100129094,0,0
19285,100129098,0,0
19286,100129112,0,0
19287,100129115,0,0
19288,100129125,0,0
19289,100129126,0,0
19290,100129128,2,0
19291,100129171,0,0
19292,100129216,0,0
19293,100129239,0,0
19294,100129240,0,0
19295,100129271,13,1
19296,100129275,0,0
19297,100129278,10,1
19298,100129280,0,0
19299,100129307,0,0
19300,100129311,0,0
19301,100129322,0,0
19302,100129324,0,0
19303,100129361,7,1
19304,100129363,0,0
19305,100129380,0,0
19306,100129385,0,0
19307,100129393,0,0
19308,100129397,0,0
19309,100129399,0,0
19310,100129406,1,0
19311,100129408,0,0
19312,100129447,0,0
19313,100129480,6,1
19314,100129520,0,0
19315,100129528,0,0
19316,100129543,29,2
